alpha,beta,h,c,total,intervals,travel_time,cost_PPO_EnvImpr2V2_c49ab_500K,observed_n_PPO_EnvImpr2V2_c49ab_500K,cost_PTO_Var_n,observed_n_PTO_Var_n,cost_PTO_Fix_n_3,cost_PTO_Fix_n_5,cost_Oracle_Var_n,observed_n_Oracle_Var_n,cost_Oracle_Fix_n_3,cost_Oracle_Fix_n_5
2.9000000000000017,1.1,0.5,25,28,"[2.61921605 4.02670271 1.41579605 0.90937765 7.80875834 1.32025861
 3.17475237 2.79616495 3.7773049  7.28267081 2.78979723 4.02532611
 2.9012811  4.08609406 2.86336767 0.25818911 6.97947622 7.84447854
 2.91956052 4.0474708  2.32666167 4.92747431 3.39683384 2.6145724
 1.80245972 8.77148709 5.4819157  1.79321509]",49.9668480725029,23.011361552764605,4.0,23.011361552764605,4.0,19.390575212016557,12.572712979564471,13.572741965606419,9.0,14.87607281201656,13.568280339564474
2.8000000000000016,1.9000000000000008,0.5,25,14,"[ 3.76503502  2.28999594  6.04819108  3.87903756  3.66088729  4.46931812
 14.274784    7.68880827  2.06844122  7.20280491  4.88491452  1.44754995
  4.50568254  4.61434097]",38.78239859453835,9.957085380066907,3.0,9.957085380066907,3.0,9.957085380066907,6.187122957693681,6.903016202336083,3.0,6.903016202336083,6.187122957693681
2.5000000000000013,1.3000000000000003,0.5,25,24,"[2.38334144 2.6105487  1.87119871 1.37423052 9.80178854 6.54026035
 2.96124294 5.64736772 4.35604116 3.72281881 2.60918063 3.22556346
 3.48759087 0.81923604 2.74622318 4.75299829 1.33303709 0.65630981
 1.94314698 2.09488628 0.7178032  7.50135541 8.07703979 6.86149615]",46.020915637986484,16.917235532383437,4.0,16.586997629662655,3.0,16.586997629662655,7.740351721093241,10.330207721093238,5.0,12.837974049364501,10.330207721093238
2.4000000000000012,1.2000000000000002,0.5,25,26,"[0.83866626 3.05467557 0.67775553 2.07929955 1.46768668 3.20920843
 1.88702179 0.26342216 2.82138517 2.97933762 2.21564957 0.51749215
 1.26556643 2.61107048 1.33954512 0.65857809 4.72751784 0.71965454
 1.60815993 5.17339811 2.57286851 2.08140724 0.68228584 3.24381365
 0.61065323 4.94286246]",21.25376126246454,9.377939797820467,8.0,7.792125292350221,9.0,11.445118303188117,9.599425507939916,1.9263708880730874,13.0,25.0,25.0
2.5000000000000013,1.3000000000000003,0.5,25,22,"[2.85214251 2.82554131 1.88409888 3.75114037 2.26386854 2.8183291
 0.66812734 4.85482499 4.08877082 1.25901143 0.37848226 5.2034639
 2.78557972 4.6141325  4.74791388 7.63138533 1.68375172 1.89530593
 3.98429177 0.52368853 1.31549221 2.75889942]",36.91909730964495,5.402948544181278,7.0,4.720685023024352,6.0,4.667584655869302,5.126831654578403,5.255395759003754,7.0,3.916638513927449,3.967285744578401
1.4000000000000004,1.8000000000000007,0.5,25,12,"[1.11727847 2.55317403 0.35347603 1.17843973 0.32326935 4.08608427
 4.72484184 6.35990063 3.48434113 2.91318135 2.39629202 5.8924166 ]",13.115231506451881,9.12176770501987,3.0,9.12176770501987,3.0,9.12176770501987,8.370913166741548,9.12176770501987,3.0,9.12176770501987,8.370913166741548
1.6000000000000005,1.7000000000000006,0.5,25,15,"[3.41202051 5.67665134 1.0254633  0.98771798 3.77625246 4.0474726
 3.04253059 3.05899111 1.65181263 2.09654701 0.69615565 2.86591603
 2.11672522 3.16530871 1.37936826]",11.877141628437046,25.0,8.0,25.0,8.0,25.0,2.054134218518964,2.8119249682030123,6.0,3.670918807401371,3.670926543518963
1.4000000000000004,1.1,0.5,25,10,"[0.97850705 1.81337942 1.20326532 4.01917717 4.86972138 2.57724155
 1.26434481 0.81232814 2.34862466 0.64060239]",11.31720400266039,2.6074180517861496,3.0,2.6074180517861496,3.0,2.6074180517861496,25.0,2.6074180517861496,3.0,2.6074180517861496,25.0
1.7000000000000006,1.5000000000000004,0.5,25,24,"[1.459423   2.93591418 1.76038632 4.57814134 2.12555948 1.61078446
 2.87488669 2.9230191  1.35834782 2.46007018 3.84727554 1.07366272
 3.16094138 1.50179262 5.9688761  1.71905918 2.51269544 2.04681376
 1.6575936  3.15060604 2.43098471 2.01188372 3.0102258  2.06352601]",25.26498263763184,4.321034237183621,10.0,2.8545183887816634,11.0,8.260530601877665,3.2197387475341266,5.785871567432551,9.0,6.470812196877667,5.492785152534125
1.3000000000000003,1.2000000000000002,0.5,25,12,"[5.41682289 1.46408255 0.16516621 2.05474131 0.50043245 1.08007163
 2.80474354 3.91149477 1.43037349 0.61038167 2.21659631 0.26199562]",5.804964306324835,3.2553463588661913,5.0,3.2553463588661913,5.0,2.7048016310563288,3.2553463588661913,3.5055625839876257,4.0,3.9456224360563272,3.2553463588661913
1.1,1.4000000000000004,0.5,25,15,"[1.36602944 1.4780028  1.80730654 1.45214971 1.91986274 4.99734233
 0.1392964  3.48789891 0.92966188 1.99642424 1.33964014 2.38266299
 0.1030164  1.34112912 0.15018785]",11.41809675972899,0.15626238624987465,7.0,0.15626238624987465,7.0,0.8169587898910748,0.41027889845150156,4.410587970916811,3.0,4.410587970916811,2.7245817469552485
1.8000000000000007,1.9000000000000008,0.5,25,13,"[7.00736791 1.65355649 1.63738054 4.66282614 3.61921085 6.86745884
 1.38571252 2.29711777 2.39576232 4.02638675 2.19019726 3.12648234
 1.47261211]",14.677924007191834,0.41531727406230345,7.0,4.402958657925115,3.0,4.402958657925115,1.6740444745121543,3.628683199512153,5.0,4.771969857925114,3.628683199512153
2.9000000000000017,1.1,0.5,25,26,"[3.15194181 1.98848067 3.26061154 1.74428125 2.70106762 1.61560568
 0.68835399 7.53631307 2.49755774 7.08711837 1.69644692 3.17295377
 1.19967184 3.57739987 3.22979218 2.4915249  0.98417956 4.84084023
 0.88220693 3.00712112 2.02870617 1.29798466 2.39780722 2.02984171
 4.40708714 1.61233437]",39.126906332812204,8.424990703007392,7.0,8.424990703007392,7.0,2.023747743138088,4.984790426078945,25.0,10.0,0.8409720631380893,1.654853146078942
1.4000000000000004,1.4000000000000004,0.5,25,14,"[0.69812438 0.51296502 0.42388563 4.0546506  0.92285406 1.66012792
 1.44640845 4.86068541 0.3709274  1.33837473 1.74965017 3.91691184
 2.84386525 1.88326013]",17.456734614941293,3.7954906728379747,3.0,3.7954906728379747,3.0,3.7954906728379747,1.3067383402093995,3.7954906728379747,3.0,3.7954906728379747,1.3067383402093995
2.200000000000001,1.4000000000000004,0.5,25,10,"[3.25538178 7.11542972 5.918887   0.59441271 5.66086337 3.99732564
 2.94424806 3.6622264  0.78452046 2.57643822]",9.039989880997693,0.46372162633937464,6.0,1.1506385903185539,5.0,25.0,1.1506385903185539,2.4623844448197083,5.0,3.789984147518684,2.4623844448197083
1.1,1.5000000000000004,0.5,25,16,"[4.03478166 3.15745287 5.01882381 0.45293881 3.65880479 2.44588861
 2.19810402 6.19027885 1.23932741 5.17536884 1.56281974 1.41938922
 0.27889186 2.63763778 0.58716792 0.48029545]",17.56300880578732,0.7334950979074542,7.0,0.7334950979074542,7.0,25.0,25.0,5.381952253590459,3.0,5.381952253590459,3.3260804562148643
1.8000000000000007,1.7000000000000006,0.5,25,13,"[0.71599961 1.35328458 3.16869848 4.1583692  1.97121757 0.71403132
 2.24402104 0.92809462 0.76950773 3.43181414 1.58188224 6.28289217
 2.78849871]",13.72337708390962,5.573475821999779,3.0,5.573475821999779,3.0,5.573475821999779,2.5086824385491564,1.8195349655246709,4.0,2.56413843895459,2.1456183455039657
2.7000000000000015,1.7000000000000006,0.5,25,28,"[ 9.96086516  5.76876841 11.17351336  5.33205571  3.56910417  4.56631581
  0.36599828  8.9437397   5.8161995   3.73430998  8.22681561  7.27998619
  6.09128261  1.34582277  3.49127522  1.62552669  4.20680231 10.38593245
  4.68074056  5.01157788  2.50164255  6.23699101  1.94530461  4.2502417
  9.66767574 10.65507268  1.81105484  6.38798536]",45.105860830957894,9.214179272792009,17.0,8.708178682961389,16.0,25.0,25.0,11.478522830360774,15.0,14.254113219139676,14.30021679526368
1.0,1.5000000000000004,0.5,25,13,"[0.62744684 1.93154613 1.18089736 0.26497639 3.04143866 0.48355956
 1.46789754 0.14129689 3.48488961 0.03026352 0.79093718 0.09997639
 0.96304749]",6.809327141262804,1.846989846923793,4.0,1.846989846923793,4.0,0.9920916916876852,0.3262705184784904,1.8232276966876846,3.0,1.8232276966876846,0.3262705184784904
1.1,1.2000000000000002,0.5,25,18,"[0.23954419 3.56733176 0.89450825 2.52216567 1.12948579 0.11846798
 0.94607535 0.26508118 0.3289837  5.12987303 2.03752653 0.58113426
 1.32859349 0.00644175 0.68907934 0.05349515 0.96805172 0.85048772]",5.156031236647163,3.244325884325879,9.0,3.173535116870715,8.0,1.433657585586415,25.0,3.1564363776494604,9.0,2.6567238255864147,1.9188708867672162
2.4000000000000012,1.2000000000000002,0.5,25,22,"[3.22025762 2.26902774 2.9131178  2.78901699 1.35281345 3.22848115
 0.8133533  0.96149982 1.97074282 5.0326642  1.435448   4.79838949
 2.57870564 2.28899218 5.70513875 1.82190318 1.2190232  0.73743926
 1.89087468 4.48460396 0.92864214 4.4432189 ]",23.944890113455948,7.695448149845134,8.0,7.695448149845134,8.0,25.0,3.7480275435974555,5.122985161031458,9.0,2.7021203672931193,3.317880343597455
2.6000000000000014,1.7000000000000006,0.5,25,17,"[2.49677304 6.53499928 6.37770649 5.86684626 2.51868185 2.90238576
 5.43078883 1.37416052 2.1248809  3.46685735 7.92667347 2.42880522
 5.25750822 0.9565309  4.35916569 3.00917655 0.94714575]",17.331929652223636,2.9656024213681107,10.0,2.9656024213681107,10.0,25.0,25.0,2.19231814677876,9.0,0.036163637443443974,25.0
1.9000000000000008,1.5000000000000004,0.5,25,26,"[4.73640806 1.65439045 0.75151069 3.10766114 0.79778271 7.28919488
 2.48022155 3.10009467 1.30662213 2.4703805  3.56976099 3.62995305
 1.26640112 4.23842152 4.15503967 1.58501922 1.42635895 7.49236121
 2.42991726 2.66561296 1.85512659 1.83824306 0.4348118  4.64169781
 5.78783597 1.73694287]",40.328560034012234,12.535728863812409,5.0,13.127315128170451,3.0,13.127315128170451,12.535728863812409,6.100973316451814,8.0,8.426355123170453,9.16979832081853
1.1,1.8000000000000007,0.5,25,23,"[2.16179403 0.20413897 3.79557772 1.45672964 3.04298158 0.01311505
 1.23070399 2.71056749 0.66608551 0.38652808 1.2119463  1.1082289
 0.800382   0.17135639 1.04884324 4.94654876 1.13682316 1.33112243
 0.3511092  2.83495738 0.6574607  3.13204773 0.65429763]",10.422647593553137,4.349564144819727,10.0,4.349564144819727,10.0,0.17771278684360325,25.0,2.920959510446135,13.0,0.6619342268436021,0.1973829387027628
1.5000000000000004,1.4000000000000004,0.5,25,28,"[0.75589505 6.00210385 0.80847763 0.1196302  3.7101321  0.42619063
 1.785643   0.25485145 2.42715344 2.31081627 1.103082   3.99506289
 2.86170819 0.58805438 0.70618996 1.78299861 0.98986405 3.03892875
 0.65000432 1.28614874 0.22560589 7.1716272  4.33929714 0.49275011
 0.33042178 0.82425472 2.85226998 1.4506649 ]",15.52616008147349,4.64927403804505,14.0,4.64927403804505,14.0,25.0,2.1788121264662976,3.958743749962917,16.0,2.6483044696491334,2.686768606466295
1.9000000000000008,1.2000000000000002,0.5,25,24,"[0.58846492 0.34489943 5.54726965 1.1480589  3.50935636 4.30436784
 1.0441416  4.02759383 0.60086853 1.85688847 1.96122995 1.84488619
 1.68160529 3.30141803 1.1237624  0.72230211 0.99767264 1.05915357
 1.67726071 0.31770001 1.53670559 0.91389853 0.7787078  0.92486827]",11.871066415442945,25.0,14.0,25.0,14.0,2.0812556325770117,0.4915841625255588,25.0,15.0,25.0,25.0
1.1,1.5000000000000004,0.5,25,20,"[0.1226065  0.26956358 3.25223048 5.89457461 1.54347589 1.12508106
 3.57453466 0.13996699 2.58884015 2.24848073 1.23307971 4.47107778
 0.32965284 0.31207572 1.37695204 0.99605143 1.91682354 1.45603496
 0.01552171 0.04813849]",15.046318893609714,7.112021713964486,3.0,7.112021713964486,3.0,7.112021713964486,1.0454192636185624,3.4212730549994887,4.0,5.652682595769342,3.358727428618563
1.9000000000000008,1.6000000000000005,0.5,25,13,"[ 3.13585325  0.62624088  2.05130986  0.9521551   1.26690459  4.51951522
  0.63409458 10.01519632  3.2521763   1.64726031  0.88839779  0.6905195
  4.25757467]",9.244925616225858,8.818757883631083,4.0,8.818757883631083,4.0,7.7308808802536575,8.329904542089853,5.633266767943997,7.0,4.166650470253659,5.689308795202782
1.5000000000000004,1.3000000000000003,0.5,25,28,"[6.71089315 0.53011639 2.6780797  3.34412979 1.29506361 6.70001684
 1.71920994 1.28132848 2.40721921 1.0926467  2.39956848 1.75602817
 1.94299571 5.36684511 0.70813512 2.00565975 1.33057787 0.02018607
 0.49841368 0.25660495 3.53770289 0.56272959 2.0457857  1.82571777
 0.63746787 0.62704446 1.83213639 2.68870939]",25.670402281516516,25.0,15.0,25.0,12.0,25.0,25.0,2.3265037598740186,9.0,5.333860328398348,4.817580110028658
